nmId,productValuation,color,text,answer
0,1,,Пришли не те насадки(,"Добрый день, уважаемый пользователь. Компания Revyline искренне сожалеет о том, что Вам пришлось столкнуться с такой неприятной ситуацией. Если упаковка не была нарушена , то Вы можете оформить возврат и заказать насадки повторно."
0,1,,"Пришли не те, для RL 030","Добрый день! Вам необходимо оформить возврат и перезаказать насадки под правильным артикулом 24829576.
"
0,1,,Пришли просроченные упаковки  ((,"Добрый день! Нам очень жаль, что так случилось. Мы поставляем кофе на склад Wildberries с актуальным сроком годности! К сожалению наша компания не может влиять на проверку отгружаемых заказов. Мы очень надеемся, что служба доставки Wildberries предпринимает все возможные меры, не допускать ошибок. Дорогие клиенты, будьте внимательны при получении заказа. Мы вас любим и хотим, чтобы наша продукция приносила Вам радость! "
0,1,,"Пришло без семян, сразу возврат в пункте выдачи","Добрый день! Сожалеем о случившемся и приносим Вам свои извинения за доставленные неудобства. Спасибо за то, что проверяете товар при получении!"
0,1,,"Пришло быстро, но к моему удивлению без шины. Пила без шины КАРЛ,без шины ","Добрый день! 
Приносим извинения за неудобства. Напишите, пожалуйста, на почту: abanosimova_md@resanta.ru  Ваше ФИО, номер телефона и ближайший адрес пункта ""СДЭЕК"". Мы отправим Вам отдельно шину. 
С уважением, команда бренда ""EUROLUX""."
0,1,,"Пришло все разлитое, покупала в подарок, достала дома из пакета и весь пакет в оранжевой жидкости.","Добрый день! Нам очень жаль, что товар приехал к Вам в ненадлежащем виде. Рекомендуем создать заявку через личный кабинет, чтобы урегулировать ситуацию в кратчайшие сроки. Также рекомендуем проверять товар сразу после получения, в пункте выдачи заказов, чтобы иметь возможность сразу отказаться от получения товара в случае, если с ним что-то не так."
0,1,,Пришло две сказки вместо четырёх. ,
0,1,,Пришло испорченное. Кусок кокосового масла и Вода отдельно ,"Спасибо за отзыв. Молоко расслаивается при температуре ниже 25 градусов на густые сливки и кокосовую воду, так как в нем нет эмульгаторов. Для того, чтобы молоко стало однородным, его необходимо подержать под струей горячей воды несколько минут и интенсивно взболтать. Это написано в описании."
0,1,,Пришло испорченное. Свернулось . Жидкость отделена от мякоти. Тухлый запах,
0,1,,"Пришло маленькое, никак не евро",
0,1,,"Пришло масло разлитое, да и запах от него не самый приятный. Возврат ","Здравствуйте! Спасибо за обратную связь! Нам очень жаль, что товар вам доставлен в ненадлежащем виде, но, к сожалению, мы не можем проконтролировать доставку от склада Вайлдберриз до покупателя. Конечно оформляйте возврат. Восприятие же запахов всегда очень индивидуально и во многом это дело вкуса. Потому нам вдвойне печально, что ставя низкую оценку товару, Вы на самом деле не оцениваете непосредственно его качество. Надеемся, что будущие покупки будут более удачными!"
0,1,,Пришло не то🤷🏼‍♀️,"Здравствуйте! Проблема возникла во время сборки заказа. Жаль, что покупка доставила хлопоты, однако, рекомендуем повторить заказ. Ватман формата А1 очень популярен и заслуживает Вашего внимания. "
0,1,,Пришло поцарапаное,"Здравствуйте, приносим извинения за доставленные неудобства! Просим вас своевременно проверять состояние и соответствие товара при получении и сообщать о подобных ситуациях в службу поддержи торговой площадки.
Всегда будем рады видеть вас в числе наших покупателей. Надеемся, что следующие покупки вас будут только радовать."
0,1,,"Пришло просроченное(
Походу реально одна банка осталась, которую туда сюда отправляют))","Здравствуйте. Признательны за обратную связь. Нам искренне жаль что так произошло.
Сервисная служба WB должны проверять продукцию перед отправкой покупателю. Мы в свою очередь исполняем все договорные условия поставки, также регулярно осуществляем забор просроченной продукции."
0,1,,Пришло с отломанным дозатором. Отказ.,"Елена, здравствуйте.
Нам искренне жаль, что Вы столкнулись с такой ситуацией. Мы продаем товары не со своего склада, а поставляем товары на склад ВБ. При этом поставляем товары полностью в товарном виде, безо всяких замятых упаковок и т.д. Иначе ВБ бы не приняли такой товар у нас. Хотим отметить, что мы не можем влиять на качество транспортировки наших товаров, но на это можете влиять Вы. Большая просьба уведомлять Wildberries о недочетах в их работе через ваш личный кабинет и функцию ""обращения"". Мы уверены, что рано или поздно мы все сможем наслаждаться быстрой и качественной доставкой без деформации товара по пути к своим покупателям. Еще раз спасибо Вам за отзыв, надеемся Вы прислушаетесь к нам и оформите проблему для маркетплейса.
"
0,1,,Пришло совсем не то что оплачивал при заказе,"Добрый день!
Нам жаль, что покупка Вас расстроила.
Могли бы Вы более подробно описать, какая проблема возникла при заказе?
Вам привезли другой кофе?"
0,1,,Пришло стекло разбитое,
0,1,,"Пришёл без фломастера. Хотя заявлено доставляется фломастер в комплекте! Всё запаковано, но этого карандаша нет. ","Здравствуйте Упаковка явно не наша, блокнот перепакован на складе Вайлдберриз по неизвестным нам причинам. Мы обязательно предъявим претензию на склад. Свяжитесь с нами и мы пришлём маркер. Ставить одну звезду просто за отсутствие маркера бесчеловечно с вашей стороны. Тем более нашей вины тут нет. "
0,1,,"Пришёл в битой банке, не проверили на пункт выдачи, 200 рублей на ветер.Упаковывайте лучше! ","Добрый день! Нам важно, чтобы заказы нашей продукции радовали вас и если случилось подобное - мы сделаем все, чтобы исправить такую неприятность! Мы обратим внимание на надежность упаковки, а также бесплатно отправим вам целую баночку этого конфитюра. Вам нужно только написать на нашу почту (вы можете найти ее на сайте нашего интернет-магазина), описать ситуацию, прикрепить фото. Будем ждать! Надеемся, что продукт в итоге заслужит вашу высокую оценку! 
Также рекомендуем проверять товар при получении, так вы сможете на месте отказаться от товара, если он по каким-либо причинам не соответствует вашим ожиданиям. Желаем дальнейших приятных покупок с ""Иван-поле""!"
0,1,,"Пришёл в коробке без дополнительный упаковки. Коробочка открытая,  вся мятая и местами порвана. Брала на подарок, но из за ужасного состояния упаковки отказ. Тем более информация на русском указана только на коробочке, на тюбике нет информации на русском. ","Здравствуйте! Мы очень сожалеем, что во время доставки была нарушена целостность упаковки. Мы рекомендуем покупателям при получении проверять срок годности, комплектность, а также соответствие описанию и наличие дефектов. При обнаружении несоответствий Вы можете отказаться от товара сразу. Уверяем Вас, что отгружаем все товары на склад WB в должном товарном виде, но как производитель, не имеем возможности контролировать условия их хранения на складе и транспортировки до покупателей. Поэтому приносим Вам извинения за коллег и надеемся, что произошедшее не скажется на Вашей лояльности бренду LIMONI, и Вы сможете положительно оценить работу Wildberries при следующих заказах. Хотим отметить, что проставленные в отзывах звезды, дают оценку самому товару и производителю. А для улучшения качества доставки можно писать комментарии и ставить оценки пункту выдачи заказов после получения заказов. С уважением, команда LIMONI"
0,1,,"Пришёл весь высыпанный, в пакете и файле",
0,1,,"Пришёл вместо медовой , с перцем ","Добрый день!
Благодарим за выбор нашей продукции!
Сожалеем, что произошла такая ошибка.
Свяжемся со складом валбериз для ее устранения.
Спасибо за обратную связь!"
0,1,,"Пришёл крем целым, заказывала по акции 2 берёшь 3 в подарок а пришли 2 а третьего не было, что за развод где 3 в подарок?????????????","Добрый день, Александра! При заказе товара по акции рекомендуем внимательно изучать ее условия. Условия данной акции следующие: Акция распространяется на товары из раздела со значком акции.
Для того, чтобы получить 3-й товар бесплатно, поместите в корзину кратное 3-м число товаров из данного раздела (3, 6, 9 и т.д.). Стоимость одного из товаров распространится в виде скидки между всеми позициями в заказе. Не суммируется с другими промокодами. С уважением, команда LIMONI"
0,1,,"Пришёл не тот корм,заказывала для собаки,в коробке для кошек. 2 раза все было хорошо,но как теперь кормить собаку(","Добрый день. Приносим свои извинения. Подскажите пожалуйста дату и адрес, мы проверим сборку заказа."
0,1,,Пришёл не тот крем. ,
0,1,,Пришёл не тот размер 150*200(((,
0,1,,Пришёл не тот товар,"Добрый день! Благодарим за информацию. Приносим свои извинения за произошедшее. Проверяйте, пожалуйста, товар в пункте выдачи, либо у курьера. В случае отказа от покупки денежные средства будут отправлены Вам на карту, с которой данный товар был оплачен. К сожалению, при обращениях в отзывах, мы не видим информации о деталях доставки заказов нашим покупателям. Тем не менее, мы и служба логистики Wildberries стремимся к кому, чтобы заказы были доставлены в целостности и в кратчайшие сроки. Просим Вас сообщить о ситуации в разделе Обращения в Личном кабинете, чтобы исправить и избежать повторения. Для нас очень важен и ценен каждый наш клиент и мы надеемся, что Вы останетесь вместе с нашим брендом."
0,1,,"Пришёл не тот товар, так ждала маску а по итогу прислали гель на ногтей ru  nail(((( прошу возврат не учитывать","Здравствуйте, Александра!Спасибо за обратную связь. Приносим свои извинения. Мы сожалеем, что Вы столкнулись с данной проблемой. Сейчас мы общаемся с партнером и разбираемся с данным инцидентом. Просим Вас связаться с нами по почте info@gloria-sweet.ru и предоставить скриншот заказа из личного кабинета и фото фактического товара, который получили. Мы обязательно исправим сложившуюся ситуацию. "
0,1,,Пришёл не тот товар. Вместе монеты пришел брелок с рыбой,"Добрый день! Спасибо, что сообщили о проблеме! Доставку обеспечивают сотрудники Wildberries. Мы уже сообщили о проблеме с пересортом данного товара на склад и совместно со специалистами Wildberries работаем над исправлением ситуации. 
Благодарим за понимание!

С любовью и благодарностью, 
Ваша ОптимаБизнес
"
0,1,,"Пришёл не упакованный, возврат ","Добрый день, Виктория! Мы сожалеем, что Вам доставили крем в такой упаковке, мы согласны, что это неприемлемо. К сожалению, мы как производитель, не имеем возможности контролировать склад WB при сборе заказов и доставке товара.  Уверяем Вас, что мы отгружаем средства на склад WB в товарном виде. Надеемся, что произошедшее никак не скажется на Вашей лояльности бренду Limoni, и Вы сможете положительно оценить работу WB при следующих заказах. С уважением, команда Limoni"
0,1,,"Пришёл открытый без одной таблетки, очень недоволен",
0,1,,Пришёл просрочен срок годности вышел в октябре месяце,"Добрый день! Нам очень жаль, что вы получили просроченный продукт. Пожалуйста, напишите на нашу почту или позвоните по телефону горячей линии - пришлем свежий джем бесплатно). Надеемся, что продукт заслужит вашу высокую оценку). Спасибо, что выбираете продукцию ""Иван-поле""!"
0,1,,Пришёл просроченный товар. ,"Кирилл, добрый день! Нам искренне жаль из-за случившегося. Мы всегда отгружаем на склад WB свежую продукцию, дальнейший контроль за доставкой не в нашей компетенции. Пожалуйста, напишите на нашу эл.почту (адрес вы можете найти на официальном сайте нашего интернет-магазина в разделе ""Контакты""). В качестве компенсации мы отправим свежую баночку десерта.  Всегда рады вашим заказам и сделаем всё, чтобы вы остались довольны качеством нашей продукции. "
0,1,,"Пришёл разорванный пакет, перезакажу. ","Благодарим Вас за отзыв! Очень жаль, что наш товар оставил больше отрицательных эмоций, чем положительных. Обещаем усилить контроль за качеством.
Приятных дальнейших покупок!"
0,1,,Пришёл с истёкшим сроком действия ,"Добрый день!
Мы очень сожалеем, что произошла такая ситуация.
Пожалуйста, не забирайте такой урбеч, вб должен его списать.
Уже не знаем как до них достучаться и откуда они берут такие старые банки."
0,1,,"Пришёл с плесенью, выкинула","Ирина, добрый день! Спасибо за обратную связь. При должном режиме хранения, появление плесени очень нетипично для данного продукта. Мы хотели бы провести проверку партии этого конфитюра. Пожалуйста, напишите на нашу почту (вы можете найти ее на официальном сайте нашего интернет-магазина в разделе ""Контакты""), пришлите фотографию упаковки, на которой видны номер партии и дата изготовления. В качестве компенсации мы отправим вам вкусный подарок от ""Иван-поле"". Всегда рады вашим заказам и сделаем всё, чтобы вы остались довольны качеством нашей продукции."
0,1,,Пришёл со сломанным дозатором. ,"Добрый день! Благодарим вас за  отзыв, рады что вы выбрали крем для рук увлажняющий ONIQ. Похоже на ошибку при транспортировке. Рекомендуем оформить возврат.
Для идеально завершения маникюра попробуйте масло для кутикулы ONIQ.
Приятных покупок! Надеемся увидеть вас снова."
0,1,,Пришёл чай вместо урбеча,"Добрый день! Здесь оценивается качество продукции, а не доставки, которая производится силами ВБ. Доставку можно оценить в личном кабинете. Ваша сниженная оценка убивает рейтинг позиции. Спасибо за понимание!"
0,1,,"Пробирка разбита,химикаты протекают и не соответствуют,инструкция отсутствует!разочарование полное...","Добрый день! Нам очень жаль, что Вам прислали некачественный товар. Просьба обратиться по контактам, указанным на упаковке товара, чтобы в кратчайшее время разрешить сложившуюся ситуацию."
0,1,,"Пробовала уже вкус хеллоуин, кокос  и этот с ананасами. Два первых вкусные и удачные, этот же ужасен, просто клейстер с осадком на небе, как от шоколаде на пальмовом масле. Просто ужасно. Ещё и вопрос к безопасности, нет ли там пальмового масла. Ананасы сухие, жёсткие, безвкусные. Не рекомендую.","Добрый день, Марианна. Мы производим только натуральные ореховые пасты и уж тем более ни в коем случае не добавляем пальмовое масло. Ананасы в составе сушеные, сырых там быть и не могло - паста бы очень быстро испортилась. Скорее тут вопрос к вкусовым предпочтениям. Для нас, как и для многих наших клиентов этот вкус является топовым."
0,1,,"Проделка, ещё и стоит дороже оригинала . Липкость, отсутсвие эффекта на коже. После оригинала кожа матовая, бархатная, не липкая. Тут все наоборот. Не советую ","Добрый день, 
начнем с того, что это оригинальный продукт!
Есть все необходимые документы качества, которые можно проверить в Федеральной службе по аккредитации. Есть все документы касательно легальности ввоза на территорию РФ. 
Дополнительным способом проверки является проверка по QR-коду на упаковке крема. Сканирование QR-кода направит вас на официальный сайт Elizavecca, где будет подтверждена оригинальность данного крема. 
Мы согласны с тем, что у разных людей в разное время и в разных климатических условиях использование крема может вызывать разные ощущения. Но пожалуйста, не вводите в заблуждение других пользователей относительно оригинальности продукции. 
Мы готовы защитить свою позицию в любой инстанции, включая судебную. 
"
0,1,,"Производитель, где семена ?, вы почему такие невнимательные?? Чернозём в красивый пакетик я и сам могу насыпать.
Очень приятный подарок сделал. Молодцы, раздолбаи.","Добрый день! Обязательно проверьте картонный хеддер, который шел в комплекте. Возможно его утилизировали вместе с упаковкой. Если же там нет пакетика с семенами, то сделайте пожалуйста заявку на возврат товара через личный кабинет. "
0,1,,Пропавшее молоко,
0,1,,Проработал ровно один день.,
0,1,,"Проросли, но дальше дело не пошло. Больше месяца в таком состоянии.","Добрый день! Спасибо за обратную связь. Для василька очень большое значение имеет освещение. Возможно, ему недостаточно света. "
0,1,,Просроченные товары!!! Дата изготовления 2019 год срок хранения 6 месяцев,"Добрый день! Мы очень сожалеем, что произошла такая ситуация. Немного расскажу о ситуации с вб и такой просрочкой: Мы всегда поставляем свежую пасту на склад валбериз т.к. производим его непосредственно за неделю до поставки. Часто валбериз теряет пару коробок при приемке у себя (это уже стало нормой для них), найти потом не могут и игнорируют наши обращения. А потом всплывают вот такие ""сюрпризы"" двух годичной давности. Приносим свои искренние извинения, что покупка нашего продукта принесла вам негативные эмоции. А так же просим не ассоциировать производителя с разгильдяйством сотрудников валбериз ( Пожалуйста, проверяйте сроки годности при получении."
0,1,,"Просроченный товар, 2019 года производства. ","Добрый день!
Мы очень сожалеем, что произошла такая ситуация.
Мы не знаем откуда валбериз взял данный товар.
1) весной 21 года данный товар был продан в ноль.
2) валбериз обязан списывать такой товар.
Видимо 2 года назад потеряли при приемке и решили не искать, а сейчас решили про него вспомнить.
Приносим свои извинения.
"
0,1,,Просрочка!!!!,"Добрый день! Спасибо за обратную связь. Нам очень неприятно, что WB рушит репутацию нашего бренда, высылая покупателям просроченную продукцию. К сожалению, контроль за доставкой WB не в нашей компетенции. Рекомендуем обратиться с жалобой в службу поддержки клиентов маркетплейса. Со своей стороны, в качестве компенсации, мы отправим вам свежий продукт (если вы не делали отказ от товара на ПВЗ) или вышлем промокод на покупку в нашем интернет-магазине. Отметим, что оформляя заказы в нашем интернет-магазине вы можете быть уверены в свежести заказанной продукции. Также, вам будут доступны: расширенный ассортимент, программа лояльности для постоянных покупателей и аккуратная доставка. Желаем вам только приятных покупок:)"
0,1,,"Просто хлам, а не пинцет . Он даже одну ресницу еле цепляет , очень жаль что возврат нельзя было сделать . Деньги на ветер . Это самый худший пинцет, который я пробовала . Не нужно вводить людей в заблуждение и писать ручная заточка, её нет точно 👎. И да,  сам пинцет даже  без колпачка силиконового был . ",
0,1,,Пустая практически наполовину...,Добрый день! Благодарим Вас за обратную связь.  Объем регенерирующей маски из линейки Skin Helpers соответствует заявленному на упаковке. 
0,1,,"Работала один день, начало трясти его, потом начал вонять мотор. Меняли запчасти, напрасная трата денег.","Здравствуйте!
Сожалеем о произошедшей ситуации, вся техника HUTER проходит три этапа контроля качества, сертифицирована и соответствует всем мировым стандартам качества. Просим Вас написать подробную информацию, как использовался данный аппарат, чтобы понять причину выхода из строя на электронную почту uv12@resanta.ru. Возможно не до конца был установлен вал во время сборки.

1. При сборке триммера вал триммера вошел ли в паз.
2. Какие запчасти были заменены.
3. Как долго без отдыха нагружался данный триммер.
4. Серийный номер и дата покупки.
5. Ближайший к Вам населенный пункт.

Спасибо за Ваш отзыв и обратную связь, с Уважением, команда HUTER."
0,1,,Разбитый флакон,
0,1,,"Разочарована, начитавшись отзывов, выкупила, запах на любителя, при визуальном осмотре дозатор целый, при нажатии крем не выходит, брак дозатора, товар не возвратный, пустая трата денег, в помойку","Добрый день! Скорее всего, это брак. Рекомендуем оформить возврат. Сожалеем о Вашем опыте. "
0,1,,"Ранее брала это молоко напрямую у импортёра. Понадобилось срочно, доставку из СПб ждать не было времени. Пришло с оторванной крышкой и прокисшее. Больше это молоко через Вайлдберриз брать никогда не буду.",
0,1,,"Ранее уже писала не очень хороший отзыв, хотелось бы добавить ещё! Помимо того, что сползают и нет эффекта, получился ожог под глазом на третий раз применения! Теперь так и лежат...",
0,1,,"Раньше брала шоколад этой фирмы, проблем не было. В этот раз когда распаковала и попробовала, вкус был не очень. Посмотрела срок годности, оказалось, что просрочен уже 4 месяца!!! Жалею, что доверилась прошлому опыту покупок и не проверила в пункте выдачи. Товар не дешёвый и не возвратный (((",Доброго дня! сожалеем что так получилось. контроль сроков годности происходит на складе ВБ. напишите нам на почту для улаживания данной ситуации.
0,1,,"Расслоилась, жидковатая. Не вкусная!!!",Мы не добавляем стабилизатор. Это натуральный продукт и поэтому расслаивается
0,1,,"Растворилсяи, но как  мука с молоком. Может соевый так и должен. И горчит. Не мое",
0,1,,"Ребёнку поиграть взяла, так хотел, но... Пришла, пришёл код, пришли забирать, а нам не отдали, нет кода такого фамилии и тд😈",
0,1,,Ребёнок был очень расстроен. Семена так и остались лежать на влажной ткани. За 10 !!!! дней не ожили.,"Здравствуйте, это живое растение. К сожалению, 100% всхожесть гарантировать не всегда получается. Возможно, вы налили слишком много воды, или семенам не хватило солнца. Рекомендуем вам попробовать еще раз ;("
0,1,,"Результат не видно, к сожалению",
0,1,,"Результата не особо видно ,но глаза болят от него . Не пронравился .","Здравствуйте, Анжела! Ранее мы не получали подобных отзывов о креме от покупателей, поэтому несколько обескуражены. Уверяем Вас, что вся продукция LIMONI проходит проверку качества и имеет соответствующие сертификаты: все компоненты находятся в средствах в такой концентрации и в таком соотношении, что не вредят здоровью, а наоборот, помогают справляться с проблемами. Наносить крем для глаз нужно в небольшом количестве, размером с рисовое зернышко на каждый глаз, круговыми движениями (по орбитальной косточке). Нанесение крема непосредственно на подвижное веко и слишком близко к линии роста нижних ресниц может спровоцировать отёчность, но не боль. С уважением, команда LIMONI"
0,1,,"Рубец ведь очень вонючий, а здесь запах паштета. Очень странно","Добрый день. Продукт производится из промытого (белого) рубца. Если корм производить из немытого (вонючего) рубца, то банка с большой вероятностью ""забомбит"" (раздуется) в следствии высокой обсеменённости сырья.  "
0,1,,"Рулетка вб-поставщик - как всегда!  Подарок подарили, а семян в упаковке не оказалось! Красавцы! Чтоб ваших так поздравляли с 8 марта!","Здравствуйте, нам очень жаль, что вы столкнулись с такой ситуацией. Пожалуйста, свяжитесь с производителем по контактам, указанным на упаковке. Он вам обязательно поможет!"
0,1,,"Русый волос не взял ВООБЩЕ,от слова СОВСЕМ!Дочь расстроилась,время зря потратили для нанесения!
Отвратительный шампунь!",
0,1,,С истекшим сроком годности,Благодарим Вас за обратную связь! Приносим извинения за доставленные неудобства! Напишите нам на почту info@siberina.ru для решения данного вопроса.
0,1,,"С лица смыть их нереально. Ребенок смыл вместе с кожей,потом лечили","Что-то сказочное вы пишете. Это обычные переводные тату, которые ссылаются маслом. "
0,1,,"Сам урбеч бесподобный! Перепробовала разные вкусы разных марок и этот остался любимым. НО! Второй раз я не могу получить долгожданный продукт, потому что его доставляют в разбитой банке. Причём не просто скол, в месиво из осколков и продукта. Это обидно, но ещё обиднее, что за возврат разбитой банки снижают процент!!! Представители чудесных Биопродуктов, донесите до ВБ, что стеклянные банки стоит упаковывать более надежно, дополнительно к пупырчатой пленке можно использовать коробку. Всем нам тогда будет хорошо)",Добрый день. Признательны Вам за выбор нашей продукции и обратную связь. Мы работаем над решением данной проблемы с сервисом WB
0,1,,"Самое худшое что я пил, вкус не очень, размешивается с трудом","Здравствуйте! Очень жаль, что этот вкус вам не подошел. Рекомендуем попробовать также другие вкусы, самые популярные - это ""Шоколад"" и ""Клубника-Банан"". Надеемся, они вам понравятся больше. Спасибо, что выбрали нашу продукцию!"
0,1,,"Самый отвратительный протеин из всех, что я пробовала. А пробовала я почти все веганские протеины. На вкус горький и вяжущий одновременно, вообще не сладкий и с химическим привкусом ванили. Как вообще можно такое выпускать?",
0,1,,"Самый ужасный протеин. Не растворяется нормально, на вкус тошнотный.",
0,1,,Сделал заказ кокосовой пасты Nattys по акции с хорошей скидкой. Заказывал три банки по 525 гр в запас в середине октября. В итоге паста была изготовлена 13.01.21 со сроком годности в один год! То есть мне нужно скушать полтора килограмма кокоса за два с небольшим месяца?? Вы когда по акции товар продаёте указывайте что срок годности подходит к концу поэтому и скидки! ,"Добрый день! К сожалению, у нас нет информации о сроках годности продукции на складе Wildberries. Приносим извинения за доставленные неудобства."
0,1,,"Семена бракованные и не взошли верните деньги!!! За 2 мес семена могли взайти, а это просто пустышки","Добрый день! Мы стараемся сделать все возможное для всхожести растений: дополняем набор обогащённым грунтом, кладем хорошие семена, но очень многое зависит от условий выращивания и полива, так как это живое растение. Надеемся, что Вы не расстроились, и попробуете вырастить растение ещё раз."
0,1,,"Семена бракованные, не взошли даже!",Добрый день. Некоторым растениям требуется больше времени на всхожесть. Попробуйте подождать и продолжать уход за растением.
0,1,,Семена отсутствуют. Просто грунт.,"Добрый день! Обязательно проверьте картонный хеддер, который шел в комплекте. Возможно его утилизировали вместе с упаковкой. Если же там нет пакетика с семенами, то сделайте пожалуйста заявку на возврат товара через личный кабинет. "
0,1,,Сильно расстроилась. Заказывала 2 упаковки на подарки. Пришла только одна упаковка.Вместо второй коробки положили конфетки какие-то. Очень неприятно 😡,приносим свои извинения за доставленные неудобства
